batch	work_id	title	input_path	output_path	pdf_path	status	error	changes	before_total	after_total	before_register_jump	after_register_jump	before_dangling_tie	after_dangling_tie	before_accidental_on_tie_continuation	after_accidental_on_tie_continuation	before_sparse_fragment	after_sparse_fragment	before_sparse_window	after_sparse_window	removed_dynamics	removed_hairpins	normalized_dangling_ties	suppressed_tie_continuation_accidentals
cpdl_5_voice_quartet_plus_viole	98	Gelo ha madonna il seno	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/098_gelo_ha_madonna_il_seno.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/098_gelo_ha_madonna_il_seno/098_gelo_ha_madonna_il_seno_optimized.musicxml		ok		0	5	3	2	2	2	0	0	0	0	0	1	1	85	72	2	0
cpdl_5_voice_quartet_plus_viole	99	Gioite voi col canto	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/099_gioite_voi_col_canto.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/099_gioite_voi_col_canto/099_gioite_voi_col_canto_optimized.musicxml		ok		8	9	1	7	0	1	0	0	0	1	1	0	0	135	108	1	0
cpdl_5_voice_quartet_plus_viole	100	Già piansi nel dolore	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/100_gi_piansi_nel_dolore.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/100_gi_piansi_nel_dolore/100_gi_piansi_nel_dolore_optimized.musicxml		ok		6	8	1	6	1	0	0	2	0	0	0	0	0	115	99	4	0
cpdl_5_voice_quartet_plus_viole	101	Hai rotto e sciolto e spento	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/101_hai_rotto_e_sciolto_e_spento.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/101_hai_rotto_e_sciolto_e_spento/101_hai_rotto_e_sciolto_e_spento_optimized.musicxml		ok		7	14	7	13	6	0	0	0	0	1	1	0	0	120	106	0	0
cpdl_5_voice_quartet_plus_viole	102	In più leggiadro velo	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/102_in_pi_leggiadro_velo.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/102_in_pi_leggiadro_velo/102_in_pi_leggiadro_velo_optimized.musicxml		ok		7	11	0	7	0	0	0	4	0	0	0	0	0	75	61	4	0
cpdl_5_voice_quartet_plus_viole	103	Io parto, e non più dissi	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/103_io_parto_e_non_pi_dissi.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/103_io_parto_e_non_pi_dissi/103_io_parto_e_non_pi_dissi_optimized.musicxml		ok		7	9	3	8	2	0	0	0	0	0	0	1	1	90	68	0	0
cpdl_5_voice_quartet_plus_viole	104	Io pur respiro in così gran dolore	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/104_io_pur_respiro_in_cos_gran_dolore.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/104_io_pur_respiro_in_cos_gran_dolore/104_io_pur_respiro_in_cos_gran_dolore_optimized.musicxml		ok		3	5	2	4	1	0	0	0	0	1	1	0	0	90	63	0	0
cpdl_5_voice_quartet_plus_viole	105	Io tacerò	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/105_io_tacer.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/105_io_tacer/105_io_tacer_optimized.musicxml		ok		1	5	1	3	1	2	0	0	0	0	0	0	0	55	42	2	0
cpdl_5_voice_quartet_plus_viole	106	Itene o miei sospiri	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/106_itene_o_miei_sospiri.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/106_itene_o_miei_sospiri/106_itene_o_miei_sospiri_optimized.musicxml		ok		10	12	2	10	0	0	0	0	0	2	2	0	0	85	73	0	0
cpdl_5_voice_quartet_plus_viole	107	Languisce al fin chi da la vita parte	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/107_languisce_al_fin_chi_da_la_vita_parte.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/107_languisce_al_fin_chi_da_la_vita_parte/107_languisce_al_fin_chi_da_la_vita_parte_optimized.musicxml		ok		11	14	3	14	3	0	0	0	0	0	0	0	0	90	70	0	0
cpdl_5_voice_quartet_plus_viole	109	Luci serene e chiare	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/109_luci_serene_e_chiare.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/109_luci_serene_e_chiare/109_luci_serene_e_chiare_optimized.musicxml		ok		16	14	1	14	1	0	0	0	0	0	0	0	0	55	50	0	0
cpdl_5_voice_quartet_plus_viole	110	Ma se avverrà ch'io moia	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/110_ma_se_avverr_ch_io_moia.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/110_ma_se_avverr_ch_io_moia/110_ma_se_avverr_ch_io_moia_optimized.musicxml		ok		1	4	3	3	2	0	0	0	0	1	1	0	0	60	46	0	0
cpdl_5_voice_quartet_plus_viole	111	Ma se tale ha costei	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/111_ma_se_tale_ha_costei.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/111_ma_se_tale_ha_costei/111_ma_se_tale_ha_costei_optimized.musicxml		ok		2	2	0	2	0	0	0	0	0	0	0	0	0	75	58	0	0
cpdl_5_voice_quartet_plus_viole	112	Ma tu, cagion di quella atroce pena	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/112_ma_tu_cagion_di_quella_atroce_pena.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/112_ma_tu_cagion_di_quella_atroce_pena/112_ma_tu_cagion_di_quella_atroce_pena_optimized.musicxml		ok		5	9	3	9	3	0	0	0	0	0	0	0	0	45	39	0	0
cpdl_5_voice_quartet_plus_viole	113	Madonna, io ben vorrei	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/113_madonna_io_ben_vorrei.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/113_madonna_io_ben_vorrei/113_madonna_io_ben_vorrei_optimized.musicxml		ok		4	8	4	7	3	0	0	0	0	1	1	0	0	110	92	0	0
cpdl_5_voice_quartet_plus_viole	114	Mentre gira costei	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/114_mentre_gira_costei.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/114_mentre_gira_costei/114_mentre_gira_costei_optimized.musicxml		ok		12	13	2	12	1	0	0	0	0	1	1	0	0	85	71	0	0
cpdl_5_voice_quartet_plus_viole	115	Mentre madonna il lasso fianco posa	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/115_mentre_madonna_il_lasso_fianco_posa.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/115_mentre_madonna_il_lasso_fianco_posa/115_mentre_madonna_il_lasso_fianco_posa_optimized.musicxml		ok		13	19	3	14	2	2	0	2	0	1	1	0	0	155	132	4	0
cpdl_5_voice_quartet_plus_viole	116	Mentre, mia stella, miri	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/116_mentre_mia_stella_miri.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/116_mentre_mia_stella_miri/116_mentre_mia_stella_miri_optimized.musicxml		ok		1	6	3	2	1	0	0	2	0	0	0	2	2	75	68	2	0
cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/117_meraviglia_d_amore/117_meraviglia_d_amore_optimized.musicxml		ok		14	16	1	14	0	1	0	0	0	0	0	1	1	90	76	1	0
cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/118_merc_grido_piangendo/118_merc_grido_piangendo_optimized.musicxml		ok		4	9	4	7	2	0	0	0	0	2	2	0	0	85	71	0	0
cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/119_mille_volte_il_di/119_mille_volte_il_di_optimized.musicxml		ok		14	17	4	14	1	0	0	0	0	3	3	0	0	135	103	0	0
cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/120_moro_e_mentre_sospiro/120_moro_e_mentre_sospiro_optimized.musicxml		ok		14	17	6	14	3	0	0	0	0	3	3	0	0	75	60	0	1
cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/121_moro_lasso_al_mio_duolo/121_moro_lasso_al_mio_duolo_optimized.musicxml		ok		7	9	3	9	3	0	0	0	0	0	0	0	0	115	90	0	0
cpdl_5_voice_quartet_plus_viole	123	Non mai non cangerò stato	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/123_non_mai_non_canger_stato.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/123_non_mai_non_canger_stato/123_non_mai_non_canger_stato_optimized.musicxml		ok		5	5	0	5	0	0	0	0	0	0	0	0	0	75	64	0	0
cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/125_non_mirar_non_mirare/125_non_mirar_non_mirare_optimized.musicxml		ok		8	10	1	7	0	2	0	0	0	1	1	0	0	140	120	2	0
cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/127_non_questa_la_mano/127_non_questa_la_mano_optimized.musicxml		ok		0	13	3	2	2	2	0	8	0	0	0	1	1	90	64	10	0
cpdl_5_voice_quartet_plus_viole	128	O com'è gran martire	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/128_o_com_gran_martire.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/128_o_com_gran_martire/128_o_com_gran_martire_optimized.musicxml		ok		6	6	0	6	0	0	0	0	0	0	0	0	0	95	83	0	0
cpdl_5_voice_quartet_plus_viole	129	O dolce mio martire	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/129_o_dolce_mio_martire.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/129_o_dolce_mio_martire/129_o_dolce_mio_martire_optimized.musicxml		ok		5	6	0	4	0	2	0	0	0	0	0	0	0	90	70	2	0
cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/130_o_dolce_mio_tesoro/130_o_dolce_mio_tesoro_optimized.musicxml		ok		9	11	3	7	0	1	0	0	0	3	3	0	0	75	60	1	0
cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/131_o_dolorosa_gioia/131_o_dolorosa_gioia_optimized.musicxml		ok		10	12	3	11	2	0	0	0	0	1	1	0	0	75	63	0	0
cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/132_o_mal_nati_messagi/132_o_mal_nati_messagi_optimized.musicxml		ok		7	10	4	8	2	0	0	0	0	1	1	1	1	95	78	0	0
cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/134_o_tenebroso_giorno/134_o_tenebroso_giorno_optimized.musicxml		ok		10	11	2	11	2	0	0	0	0	0	0	0	0	45	36	0	0
cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/135_o_voi_troppo_felici/135_o_voi_troppo_felici_optimized.musicxml		ok		10	10	1	10	1	0	0	0	0	0	0	0	0	60	55	0	0
cpdl_5_voice_quartet_plus_viole	136	Occhi del mio cor vita	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/136_occhi_del_mio_cor_vita.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/136_occhi_del_mio_cor_vita/136_occhi_del_mio_cor_vita_optimized.musicxml		ok		3	7	4	4	1	0	0	0	0	3	3	0	0	80	64	0	0
cpdl_5_voice_quartet_plus_viole	137	Or, che in gioia	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/137_or_che_in_gioia.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/137_or_che_in_gioia/137_or_che_in_gioia_optimized.musicxml		ok		2	9	5	5	3	2	0	0	0	2	2	0	0	125	103	2	0
cpdl_5_voice_quartet_plus_viole	138	Poichè l'avida sete	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/138_poich_l_avida_sete.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/138_poich_l_avida_sete/138_poich_l_avida_sete_optimized.musicxml		ok		9	13	4	13	4	0	0	0	0	0	0	0	0	50	40	0	0
cpdl_5_voice_quartet_plus_viole	139	Qual fora, donna	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/139_qual_fora_donna.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/139_qual_fora_donna/139_qual_fora_donna_optimized.musicxml		ok		9	9	1	9	1	0	0	0	0	0	0	0	0	55	41	0	0
cpdl_5_voice_quartet_plus_viole	140	Quando l'alba novella	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/140_quando_l_alba_novella.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/140_quando_l_alba_novella/140_quando_l_alba_novella_optimized.musicxml		ok		0	1	1	1	1	0	0	0	0	0	0	0	0	25	18	0	0
cpdl_5_voice_quartet_plus_viole	141	Quando ridente e bella	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/141_quando_ridente_e_bella.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/141_quando_ridente_e_bella/141_quando_ridente_e_bella_optimized.musicxml		ok		9	10	1	7	1	0	0	3	0	0	0	0	0	65	60	3	0
cpdl_5_voice_quartet_plus_viole	143	Quel 'no' crudel che la mia speme ancise	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/143_quel_no_crudel_che_la_mia_speme_ancise.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/143_quel_no_crudel_che_la_mia_speme_ancise/143_quel_no_crudel_che_la_mia_speme_ancise_optimized.musicxml		ok		10	11	1	10	0	0	0	0	0	1	1	0	0	100	84	0	0
cpdl_5_voice_quartet_plus_viole	144	Questa crudele e pia	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/144_questa_crudele_e_pia.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/144_questa_crudele_e_pia/144_questa_crudele_e_pia_optimized.musicxml		ok		0	7	3	3	3	3	0	1	0	0	0	0	0	85	74	4	0
cpdl_5_voice_quartet_plus_viole	145	Questi leggiadri odorosetti fiori	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/145_questi_leggiadri_odorosetti_fiori.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/145_questi_leggiadri_odorosetti_fiori/145_questi_leggiadri_odorosetti_fiori_optimized.musicxml		ok		9	15	2	10	1	2	0	2	0	1	1	0	0	60	46	4	0
cpdl_5_voice_quartet_plus_viole	146	Resta di darmi noia	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/146_resta_di_darmi_noia.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/146_resta_di_darmi_noia/146_resta_di_darmi_noia_optimized.musicxml		ok		10	9	0	8	0	0	0	1	0	0	0	0	0	65	50	1	0
cpdl_5_voice_quartet_plus_viole	147	S'io non miro non moro	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/147_s_io_non_miro_non_moro.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/147_s_io_non_miro_non_moro/147_s_io_non_miro_non_moro_optimized.musicxml		ok		6	7	1	6	1	1	0	0	0	0	0	0	0	65	56	1	0
cpdl_5_voice_quartet_plus_viole	148	Se chiudete nel core	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/148_se_chiudete_nel_core.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/148_se_chiudete_nel_core/148_se_chiudete_nel_core_optimized.musicxml		ok		0	5	3	2	2	1	0	1	0	1	1	0	0	65	56	2	0
cpdl_5_voice_quartet_plus_viole	149	Se così dolce è il duolo	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/149_se_cos_dolce_il_duolo.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/149_se_cos_dolce_il_duolo/149_se_cos_dolce_il_duolo_optimized.musicxml		ok		3	25	3	5	2	1	0	18	0	1	1	0	0	90	69	19	0
cpdl_5_voice_quartet_plus_viole	150	Se da sì nobil mano	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/150_se_da_s_nobil_mano.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/150_se_da_s_nobil_mano/150_se_da_s_nobil_mano_optimized.musicxml		ok		4	15	4	3	0	0	0	8	0	0	0	4	4	85	66	8	0
cpdl_5_voice_quartet_plus_viole	151	Se la mia morte brami	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/151_se_la_mia_morte_brami.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/151_se_la_mia_morte_brami/151_se_la_mia_morte_brami_optimized.musicxml		ok		3	5	2	5	2	0	0	0	0	0	0	0	0	115	79	0	0
cpdl_5_voice_quartet_plus_viole	152	Se per lieve ferita	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/152_se_per_lieve_ferita.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/152_se_per_lieve_ferita/152_se_per_lieve_ferita_optimized.musicxml		ok		5	5	0	5	0	0	0	0	0	0	0	0	0	60	47	0	0
cpdl_5_voice_quartet_plus_viole	153	Se piange, ahimè, la donna del mio core	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/153_se_piange_ahim_la_donna_del_mio_core.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/153_se_piange_ahim_la_donna_del_mio_core/153_se_piange_ahim_la_donna_del_mio_core_optimized.musicxml		ok		6	10	3	6	0	1	0	0	0	3	3	0	0	135	102	1	0
cpdl_5_voice_quartet_plus_viole	154	Se taccio, il duol s'avanza	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/154_se_taccio_il_duol_s_avanza.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/154_se_taccio_il_duol_s_avanza/154_se_taccio_il_duol_s_avanza_optimized.musicxml		ok		6	8	3	7	2	0	0	0	0	1	1	0	0	65	50	0	0
cpdl_5_voice_quartet_plus_viole	155	Se tu fuggi	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/155_se_tu_fuggi.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/155_se_tu_fuggi/155_se_tu_fuggi_optimized.musicxml		ok		9	10	1	10	1	0	0	0	0	0	0	0	0	60	50	0	0
cpdl_5_voice_quartet_plus_viole	156	Se vi duol il mio duolo	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/156_se_vi_duol_il_mio_duolo.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/156_se_vi_duol_il_mio_duolo/156_se_vi_duol_il_mio_duolo_optimized.musicxml		ok		7	15	8	9	2	0	0	0	0	6	6	0	0	110	96	0	0
cpdl_5_voice_quartet_plus_viole	158	Sento che nel partire	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/158_sento_che_nel_partire.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/158_sento_che_nel_partire/158_sento_che_nel_partire_optimized.musicxml		ok		6	12	6	11	5	0	0	0	0	1	1	0	0	90	76	0	0
cpdl_5_voice_quartet_plus_viole	159	Son sì belle le rose	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/159_son_s_belle_le_rose.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/159_son_s_belle_le_rose/159_son_s_belle_le_rose_optimized.musicxml		ok		8	8	0	8	0	0	0	0	0	0	0	0	0	55	39	0	0
cpdl_5_voice_quartet_plus_viole	160	Sospirava	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/160_sospirava.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/160_sospirava/160_sospirava_optimized.musicxml		ok		5	5	0	5	0	0	0	0	0	0	0	0	0	40	35	0	0
cpdl_5_voice_quartet_plus_viole	161	Sparge la morte	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/161_sparge_la_morte.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/161_sparge_la_morte/161_sparge_la_morte_optimized.musicxml		ok		2	5	2	3	1	1	0	0	0	1	1	0	0	100	78	1	0
