batch	work_id	title	source_path	output_path	current_semitones	current_key_burden	current_max_key_abs	current_tessitura_score	best_semitones	best_key_burden	best_max_key_abs	best_tessitura_score	key_burden_delta	tessitura_delta	status	note
cpdl_5_voice_quartet_plus_viole	163	T'amo, mia vita	data/cpdl/5-voices/sources/163_t_amo_mia_vita__02_t_amo_mia_vita_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/163_t_amo_mia_vita.musicxml	2	1	1	0.369438							ok	
cpdl_5_voice_quartet_plus_viole	164	Tall'or sano desio	data/cpdl/5-voices/sources/164_tall_or_sano_desio__02_tall_or_sano_desio_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/164_tall_or_sano_desio.musicxml	0	1	1	0.39423							ok	
cpdl_5_voice_quartet_plus_viole	165	Tirsi morir volea	data/cpdl/5-voices/sources/165_tirsi_morir_volea__03_gesualdo_tirsi_morir_volea.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/165_tirsi_morir_volea.musicxml	3	3	3	0.371359							ok	
cpdl_5_voice_quartet_plus_viole	166	Tu m'uccidi, o crudele	data/cpdl/5-voices/sources/166_tu_m_uccidi_o_crudele__04_gesu_15tu.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/166_tu_m_uccidi_o_crudele.musicxml	3	3	3	0.353137							ok	
cpdl_5_voice_quartet_plus_viole	167	Tu piangi, o Filli mia	data/cpdl/5-voices/sources/167_tu_piangi_o_filli_mia__02_tu_piangi_o_filli_mia_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/167_tu_piangi_o_filli_mia.musicxml	2	1	1	0.345929							ok	
cpdl_5_voice_quartet_plus_viole	168	Tu segui, o bella Clori	data/cpdl/5-voices/sources/168_tu_segui_o_bella_clori__02_tu_segui_o_bella_clori_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/168_tu_segui_o_bella_clori.musicxml	2	2	2	0.368598							ok	
cpdl_5_voice_quartet_plus_viole	169	Veggio sì, dal mio sole		data/cpdl/5-voices/reductions/string_quartet_plus_viole/169_veggio_s_dal_mio_sole.musicxml											source_status_error	data/cpdl/5-voices/sources/169_veggio_si_dal_mio_sole__01_gesualdo_veggio_si_dal_mio_sole.mxl: reduction failed: Violin II has overlapping source events near measure 22: p1:e55
cpdl_5_voice_quartet_plus_viole	170	Voi volete ch'io mora	data/cpdl/5-voices/sources/170_voi_volete_ch_io_mora__01_gesualdo_voi_volete_ch_io_mora.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/170_voi_volete_ch_io_mora.musicxml	4	4	4	0.587434							ok	
cpdl_5_voice_quartet_plus_viole	171	Volan quasi farfalle	data/cpdl/5-voices/sources/171_volan_quasi_farfalle__02_volan_quasi_farfalle_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/171_volan_quasi_farfalle.musicxml	0	1	1	0.478399							ok	
cpdl_6_voice_string_quartet	21	Ad te levavi animam meam	data/cpdl/6-voices/sources/021_ad_te_levavi_animam_meam__02_17_ad_te_levavi_animam_meam.mxl	data/cpdl/6-voices/reductions/string_quartet/021_ad_te_levavi_animam_meam.musicxml	-1		0	0.409979							no_key_signature_data	
cpdl_6_voice_string_quartet	22	Adoramus te Christe	data/cpdl/6-voices/sources/022_adoramus_te_christe__01_10_adoramus_te_christe.mxl	data/cpdl/6-voices/reductions/string_quartet/022_adoramus_te_christe.musicxml	2		0	0.34256							no_key_signature_data	
cpdl_6_voice_string_quartet	23	Aestimatus sum	data/cpdl/6-voices/sources/023_aestimatus_sum__02_aestimatus_sum_gesualdo.mxl	data/cpdl/6-voices/reductions/string_quartet/023_aestimatus_sum.musicxml	2	2	2	0.48739							ok	
cpdl_6_voice_string_quartet	24	Ardens est cor meum	data/cpdl/6-voices/sources/024_ardens_est_cor_meum__01_14_ardens_est_cor_meum.mxl	data/cpdl/6-voices/reductions/string_quartet/024_ardens_est_cor_meum.musicxml	2		0	0.330036							no_key_signature_data	
cpdl_6_voice_string_quartet	25	Assumpta est Maria	data/cpdl/6-voices/sources/025_assumpta_est_maria__02_12_assumpta_est_maria.mxl	data/cpdl/6-voices/reductions/string_quartet/025_assumpta_est_maria.musicxml	2	0.959184	1	0.492765							ok	
cpdl_6_voice_string_quartet	26	Astiterunt reges terrae	data/cpdl/6-voices/sources/026_astiterunt_reges_terrae__02_astiterunt_reges_gesualdo.mxl	data/cpdl/6-voices/reductions/string_quartet/026_astiterunt_reges_terrae.musicxml	2	2	2	0.358729							ok	
cpdl_6_voice_string_quartet	27	Ave sanctissima	data/cpdl/6-voices/sources/027_ave_sanctissima__02_04_ave_sanctissima.mxl	data/cpdl/6-voices/reductions/string_quartet/027_ave_sanctissima.musicxml	2	1	1	0.376681							ok	
cpdl_6_voice_string_quartet	28	Da pacem Domine	data/cpdl/6-voices/sources/028_da_pacem_domine__02_02_da_pacem_domine.mxl	data/cpdl/6-voices/reductions/string_quartet/028_da_pacem_domine.musicxml	2	2	2	0.392221							ok	
cpdl_6_voice_string_quartet	29	Discedite a me	data/cpdl/6-voices/sources/029_discedite_a_me__01_06_discedite_a_me.mxl	data/cpdl/6-voices/reductions/string_quartet/029_discedite_a_me.musicxml	2	2	2	0.391865							ok	
cpdl_6_voice_string_quartet	30	Domine Deus	data/cpdl/6-voices/sources/030_domine_deus__02_15_domine_deus.mxl	data/cpdl/6-voices/reductions/string_quartet/030_domine_deus.musicxml	4		0	0.435485							no_key_signature_data	
cpdl_6_voice_string_quartet	31	Ecce quomodo moritur justus	data/cpdl/6-voices/sources/031_ecce_quomodo_moritur_justus__02_ecce_quomodo_gesualdo.mxl	data/cpdl/6-voices/reductions/string_quartet/031_ecce_quomodo_moritur_justus.musicxml	0	0	0	0.320995							ok	
cpdl_6_voice_string_quartet	32	Ecce vidimus eum	data/cpdl/6-voices/sources/032_ecce_vidimus_eum__01_gesualdo_ecce_vidimus.mxl	data/cpdl/6-voices/reductions/string_quartet/032_ecce_vidimus_eum.musicxml	7	1	1	0.388069							ok	
cpdl_6_voice_string_quartet	33	Franciscus humilis	data/cpdl/6-voices/sources/033_franciscus_humilis__01_18_franciscus_humilis.mxl	data/cpdl/6-voices/reductions/string_quartet/033_franciscus_humilis.musicxml	2	1	1	0.374715							ok	
cpdl_6_voice_string_quartet	34	Gaudeamus omnes	data/cpdl/6-voices/sources/034_gaudeamus_omnes__01_07_gaudeamus_omnes.mxl	data/cpdl/6-voices/reductions/string_quartet/034_gaudeamus_omnes.musicxml	0	0	0	0.264122							ok	
cpdl_6_voice_string_quartet	35	In monte Oliveti	data/cpdl/6-voices/sources/035_in_monte_oliveti__01_in_monte_oliveti_gesualdo.mxl	data/cpdl/6-voices/reductions/string_quartet/035_in_monte_oliveti.musicxml	0	0	0	0.612145							ok	
cpdl_6_voice_string_quartet	36	Jerusalem, surge	data/cpdl/6-voices/sources/036_jerusalem_surge__01_tenebrae2.mid	data/cpdl/6-voices/reductions/string_quartet/036_jerusalem_surge.musicxml	5	1	1	0.414206							ok	
cpdl_6_voice_string_quartet	37	O anima sanctissima	data/cpdl/6-voices/sources/037_o_anima_sanctissima__01_19_o_anima_sanctissima.mxl	data/cpdl/6-voices/reductions/string_quartet/037_o_anima_sanctissima.musicxml	2	1	1	0.401635							ok	
cpdl_6_voice_string_quartet	38	O Beata Mater	data/cpdl/6-voices/sources/038_o_beata_mater__02_16_o_beata_mater.mxl	data/cpdl/6-voices/reductions/string_quartet/038_o_beata_mater.musicxml	0		0	0.360914							no_key_signature_data	
cpdl_6_voice_string_quartet	39	O Oriens	data/cpdl/6-voices/sources/039_o_oriens__02_05_o_oriens.mxl	data/cpdl/6-voices/reductions/string_quartet/039_o_oriens.musicxml	2	1.5	2	0.366916							ok	
cpdl_6_voice_string_quartet	40	O sacrum convivium	data/cpdl/6-voices/sources/040_o_sacrum_convivium__02_09_o_sacrum_convivium.mxl	data/cpdl/6-voices/reductions/string_quartet/040_o_sacrum_convivium.musicxml	2		0	0.403984							no_key_signature_data	
cpdl_6_voice_string_quartet	41	O vos omnes (1611)	data/cpdl/6-voices/sources/041_o_vos_omnes_1611__01_gesualdo_o_vos_omnes_a_6.mxl	data/cpdl/6-voices/reductions/string_quartet/041_o_vos_omnes_1611.musicxml	7	1	1	0.598831							ok	
cpdl_6_voice_string_quartet	42	Plange quasi virgo	data/cpdl/6-voices/sources/042_plange_quasi_virgo__02_plange_quasi_virgo_gesualdo_tr.mxl	data/cpdl/6-voices/reductions/string_quartet/042_plange_quasi_virgo.musicxml	2	1	1	0.421288							ok	
cpdl_6_voice_string_quartet	43	Recessit pastor noster	data/cpdl/6-voices/sources/043_recessit_pastor_noster__01_recessit_pastor_gesualdo.mid	data/cpdl/6-voices/reductions/string_quartet/043_recessit_pastor_noster.musicxml	2	2	2	0.402198							ok	
cpdl_6_voice_string_quartet	44	Sana me Domine	data/cpdl/6-voices/sources/044_sana_me_domine__02_03_sana_me_domine.mxl	data/cpdl/6-voices/reductions/string_quartet/044_sana_me_domine.musicxml	2	0.956897	1	0.376322							ok	
cpdl_6_voice_string_quartet	45	Sepulto Domino	data/cpdl/6-voices/sources/045_sepulto_domino__02_sepulto_domino_gesualdo.mxl	data/cpdl/6-voices/reductions/string_quartet/045_sepulto_domino.musicxml	3	3	3	0.384105							ok	
cpdl_6_voice_string_quartet	46	Sicut ovis ad occisionem	data/cpdl/6-voices/sources/046_sicut_ovis_ad_occisionem__02_sicut_ovis_gesualdo.mxl	data/cpdl/6-voices/reductions/string_quartet/046_sicut_ovis_ad_occisionem.musicxml	2	2	2	0.397086							ok	
cpdl_6_voice_string_quartet	50	Tenebræ factæ sunt	data/cpdl/6-voices/sources/050_tenebr_fact_sunt__01_gesualdo_tenebrae_factae_sunt.mxl	data/cpdl/6-voices/reductions/string_quartet/050_tenebr_fact_sunt.musicxml	7	0.00699301	1	0.577435							ok	
cpdl_6_voice_string_quartet	51	Tristis est anima mea	data/cpdl/6-voices/sources/051_tristis_est_anima_mea__01_tristis_est_anima_mea_2_2_original_key.mxl	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	3	3	3	0.338486							ok	
cpdl_6_voice_string_quartet	52	Veni Creator Spiritus, reple	data/cpdl/6-voices/sources/052_veni_creator_spiritus_reple__02_08_veni_creator_spiritus.mxl	data/cpdl/6-voices/reductions/string_quartet/052_veni_creator_spiritus_reple.musicxml	0	1	1	0.356387							ok	
cpdl_6_voice_string_quartet	53	Veni sponsa Christi	data/cpdl/6-voices/sources/053_veni_sponsa_christi__01_11_veni_sponsa_christi.mxl	data/cpdl/6-voices/reductions/string_quartet/053_veni_sponsa_christi.musicxml	2	1	1	0.376437							ok	
cpdl_6_voice_string_quartet	54	Verba mea	data/cpdl/6-voices/sources/054_verba_mea__02_13_verba_mea.mxl	data/cpdl/6-voices/reductions/string_quartet/054_verba_mea.musicxml	2		0	0.419055							no_key_signature_data	
cpdl_6_voice_string_quartet	55	Virgo benedicta	data/cpdl/6-voices/sources/055_virgo_benedicta__01_01_virgo_benedicta.mxl	data/cpdl/6-voices/reductions/string_quartet/055_virgo_benedicta.musicxml	2	2	2	0.428441							ok	
cpdl_6_voice_string_quartet	172	Donna, se m'ancidete	data/cpdl/6-voices/sources/172_donna_se_m_ancidete__01_gesualdo_donna_se_m_ancidete.mxl	data/cpdl/6-voices/reductions/string_quartet/172_donna_se_m_ancidete.musicxml	0	1	1	0.352206							ok	
cpdl_6_voice_string_quartet	173	Il sol, qual or più splende	data/cpdl/6-voices/sources/173_il_sol_qual_or_piu_splende__01_il_sol_qual_or_piu_splende.mxl	data/cpdl/6-voices/reductions/string_quartet/173_il_sol_qual_or_pi_splende.musicxml	0	0	0	0.295755							ok	
